SUBJECT,ROW,TECHNIQUE,TASK,TRIAL,TRAINING,DATA
12,10,HoloLens,TouchingSegments,1,T,0
12,11,HoloLens,TouchingSegments,2,T,1
12,12,HoloLens,TouchingSegments,3,R,6
12,13,HoloLens,TouchingSegments,4,R,4
12,14,HoloLens,TouchingSegments,5,R,8
12,15,HoloLens,TouchingSegments,6,R,7
12,16,HoloLens,TouchingSegments,7,R,5
12,17,HoloLens,TouchingSegments,8,R,3
12,18,HoloLens,LargerTad,0,T,2
12,19,HoloLens,LargerTad,1,T,0
12,20,HoloLens,LargerTad,2,T,1
12,21,HoloLens,LargerTad,3,R,7
12,22,HoloLens,LargerTad,4,R,6
12,23,HoloLens,LargerTad,5,R,8
12,24,HoloLens,LargerTad,6,R,4
12,25,HoloLens,LargerTad,7,R,5
12,26,HoloLens,LargerTad,8,R,3
12,27,HoloLens,Triple,0,T,0
12,28,HoloLens,Triple,1,T,2
12,29,HoloLens,Triple,2,T,1
12,30,HoloLens,Triple,3,R,5
12,31,HoloLens,Triple,4,R,3
12,32,HoloLens,Triple,5,R,4
12,33,HoloLens,Triple,6,R,6
12,34,HoloLens,Triple,7,R,8
12,35,HoloLens,Triple,8,R,7
12,36,Projection,PointDistance,0,T,1
12,37,Projection,PointDistance,1,T,2
12,38,Projection,PointDistance,2,T,0
12,39,Projection,PointDistance,3,R,8
12,40,Projection,PointDistance,4,R,4
12,41,Projection,PointDistance,5,R,5
12,42,Projection,PointDistance,6,R,7
12,43,Projection,PointDistance,7,R,3
12,44,Projection,PointDistance,8,R,6
12,45,Projection,TouchingSegments,0,T,2
12,46,Projection,TouchingSegments,1,T,0
12,47,Projection,TouchingSegments,2,T,1
12,48,Projection,TouchingSegments,3,R,3
12,49,Projection,TouchingSegments,4,R,7
12,50,Projection,TouchingSegments,5,R,8
12,51,Projection,TouchingSegments,6,R,6
12,52,Projection,TouchingSegments,7,R,4
12,53,Projection,TouchingSegments,8,R,5
12,54,Projection,LargerTad,0,T,1
12,55,Projection,LargerTad,1,T,2
12,56,Projection,LargerTad,2,T,0
12,57,Projection,LargerTad,3,R,4
12,58,Projection,LargerTad,4,R,5
12,59,Projection,LargerTad,5,R,7
12,60,Projection,LargerTad,6,R,8
12,61,Projection,LargerTad,7,R,3
12,62,Projection,LargerTad,8,R,6
12,63,Projection,Triple,0,T,2
12,64,Projection,Triple,1,T,1
12,65,Projection,Triple,2,T,0
12,66,Projection,Triple,3,R,4
12,67,Projection,Triple,4,R,7
12,68,Projection,Triple,5,R,3
12,69,Projection,Triple,6,R,5
12,70,Projection,Triple,7,R,8
12,71,Projection,Triple,8,R,6
12,72,Heatmap,PointDistance,0,T,1
12,73,Heatmap,PointDistance,1,T,0
12,74,Heatmap,PointDistance,2,T,2
12,75,Heatmap,PointDistance,3,R,3
12,76,Heatmap,PointDistance,4,R,6
12,77,Heatmap,PointDistance,5,R,7
12,78,Heatmap,PointDistance,6,R,8
12,79,Heatmap,PointDistance,7,R,5
12,80,Heatmap,PointDistance,8,R,4
12,81,Heatmap,TouchingSegments,0,T,0
12,82,Heatmap,TouchingSegments,1,T,2
12,83,Heatmap,TouchingSegments,2,T,1
12,84,Heatmap,TouchingSegments,3,R,7
12,85,Heatmap,TouchingSegments,4,R,8
12,86,Heatmap,TouchingSegments,5,R,4
12,87,Heatmap,TouchingSegments,6,R,6
12,88,Heatmap,TouchingSegments,7,R,5
12,89,Heatmap,TouchingSegments,8,R,3
12,90,Heatmap,LargerTad,0,T,1
12,91,Heatmap,LargerTad,1,T,0
12,92,Heatmap,LargerTad,2,T,2
12,93,Heatmap,LargerTad,3,R,4
12,94,Heatmap,LargerTad,4,R,3
12,95,Heatmap,LargerTad,5,R,5
12,96,Heatmap,LargerTad,6,R,8
12,97,Heatmap,LargerTad,7,R,7
12,98,Heatmap,LargerTad,8,R,6
12,99,Heatmap,Triple,0,T,2
12,100,Heatmap,Triple,1,T,1
12,101,Heatmap,Triple,2,T,0
12,102,Heatmap,Triple,3,R,7
12,103,Heatmap,Triple,4,R,3
12,104,Heatmap,Triple,5,R,8
12,105,Heatmap,Triple,6,R,4
12,106,Heatmap,Triple,7,R,5
12,107,Heatmap,Triple,8,R,6
13,0,Heatmap,PointDistance,0,T,1
13,1,Heatmap,PointDistance,1,T,2
13,2,Heatmap,PointDistance,2,T,0
13,3,Heatmap,PointDistance,3,R,5
13,4,Heatmap,PointDistance,4,R,6
13,5,Heatmap,PointDistance,5,R,3
13,6,Heatmap,PointDistance,6,R,8
13,7,Heatmap,PointDistance,7,R,4
13,8,Heatmap,PointDistance,8,R,7
13,9,Heatmap,TouchingSegments,0,T,2
13,10,Heatmap,TouchingSegments,1,T,0
13,11,Heatmap,TouchingSegments,2,T,1
13,12,Heatmap,TouchingSegments,3,R,3
13,13,Heatmap,TouchingSegments,4,R,7
13,14,Heatmap,TouchingSegments,5,R,8
13,15,Heatmap,TouchingSegments,6,R,5
13,16,Heatmap,TouchingSegments,7,R,4
13,17,Heatmap,TouchingSegments,8,R,6
13,18,Heatmap,LargerTad,0,T,0
13,19,Heatmap,LargerTad,1,T,1
13,20,Heatmap,LargerTad,2,T,2
13,21,Heatmap,LargerTad,3,R,6
13,22,Heatmap,LargerTad,4,R,5
13,23,Heatmap,LargerTad,5,R,8
13,24,Heatmap,LargerTad,6,R,7
13,25,Heatmap,LargerTad,7,R,3
13,26,Heatmap,LargerTad,8,R,4
13,27,Heatmap,Triple,0,T,2
13,28,Heatmap,Triple,1,T,1
13,29,Heatmap,Triple,2,T,0
13,30,Heatmap,Triple,3,R,8
13,31,Heatmap,Triple,4,R,4
13,32,Heatmap,Triple,5,R,3
13,33,Heatmap,Triple,6,R,7
13,34,Heatmap,Triple,7,R,6
13,35,Heatmap,Triple,8,R,5
13,36,HoloLens,PointDistance,0,T,0
13,37,HoloLens,PointDistance,1,T,1
13,38,HoloLens,PointDistance,2,T,2
13,39,HoloLens,PointDistance,3,R,5
13,40,HoloLens,PointDistance,4,R,7
13,41,HoloLens,PointDistance,5,R,8
13,42,HoloLens,PointDistance,6,R,4
13,43,HoloLens,PointDistance,7,R,3
13,44,HoloLens,PointDistance,8,R,6
13,45,HoloLens,TouchingSegments,0,T,1
13,46,HoloLens,TouchingSegments,1,T,0
13,47,HoloLens,TouchingSegments,2,T,2
13,48,HoloLens,TouchingSegments,3,R,4
13,49,HoloLens,TouchingSegments,4,R,3
13,50,HoloLens,TouchingSegments,5,R,7
13,51,HoloLens,TouchingSegments,6,R,5
13,52,HoloLens,TouchingSegments,7,R,8
13,53,HoloLens,TouchingSegments,8,R,6
13,54,HoloLens,LargerTad,0,T,0
13,55,HoloLens,LargerTad,1,T,2
13,56,HoloLens,LargerTad,2,T,1
13,57,HoloLens,LargerTad,3,R,5
13,58,HoloLens,LargerTad,4,R,7
13,59,HoloLens,LargerTad,5,R,4
13,60,HoloLens,LargerTad,6,R,3
13,61,HoloLens,LargerTad,7,R,6
13,62,HoloLens,LargerTad,8,R,8
13,63,HoloLens,Triple,0,T,0
13,64,HoloLens,Triple,1,T,2
13,65,HoloLens,Triple,2,T,1
13,66,HoloLens,Triple,3,R,4
13,67,HoloLens,Triple,4,R,6
13,68,HoloLens,Triple,5,R,7
13,69,HoloLens,Triple,6,R,8
13,70,HoloLens,Triple,7,R,5
13,71,HoloLens,Triple,8,R,3
13,72,Projection,PointDistance,0,T,1
13,73,Projection,PointDistance,1,T,2
13,74,Projection,PointDistance,2,T,0
13,75,Projection,PointDistance,3,R,3
13,76,Projection,PointDistance,4,R,6
13,77,Projection,PointDistance,5,R,7
13,78,Projection,PointDistance,6,R,8
13,79,Projection,PointDistance,7,R,4
13,80,Projection,PointDistance,8,R,5
13,81,Projection,TouchingSegments,0,T,2
13,82,Projection,TouchingSegments,1,T,0
13,83,Projection,TouchingSegments,2,T,1
13,84,Projection,TouchingSegments,3,R,3
13,85,Projection,TouchingSegments,4,R,8
13,86,Projection,TouchingSegments,5,R,4
13,87,Projection,TouchingSegments,6,R,5
13,88,Projection,TouchingSegments,7,R,7
13,89,Projection,TouchingSegments,8,R,6
13,90,Projection,LargerTad,0,T,2
13,91,Projection,LargerTad,1,T,1
13,92,Projection,LargerTad,2,T,0
13,93,Projection,LargerTad,3,R,7
13,94,Projection,LargerTad,4,R,3
13,95,Projection,LargerTad,5,R,8
13,96,Projection,LargerTad,6,R,5
13,97,Projection,LargerTad,7,R,6
13,98,Projection,LargerTad,8,R,4
13,99,Projection,Triple,0,T,1
13,100,Projection,Triple,1,T,0
13,101,Projection,Triple,2,T,2
13,102,Projection,Triple,3,R,4
13,103,Projection,Triple,4,R,3
13,104,Projection,Triple,5,R,6
13,105,Projection,Triple,6,R,8
13,106,Projection,Triple,7,R,5
13,107,Projection,Triple,8,R,7
14,0,Projection,PointDistance,0,T,1
14,1,Projection,PointDistance,1,T,0
14,2,Projection,PointDistance,2,T,2
14,3,Projection,PointDistance,3,R,8
14,4,Projection,PointDistance,4,R,4
14,5,Projection,PointDistance,5,R,5
14,6,Projection,PointDistance,6,R,3
14,7,Projection,PointDistance,7,R,7
14,8,Projection,PointDistance,8,R,6
14,9,Projection,TouchingSegments,0,T,1
14,10,Projection,TouchingSegments,1,T,0
14,11,Projection,TouchingSegments,2,T,2
14,12,Projection,TouchingSegments,3,R,7
14,13,Projection,TouchingSegments,4,R,4
14,14,Projection,TouchingSegments,5,R,8
14,15,Projection,TouchingSegments,6,R,5
14,16,Projection,TouchingSegments,7,R,3
14,17,Projection,TouchingSegments,8,R,6
14,18,Projection,LargerTad,0,T,2
14,19,Projection,LargerTad,1,T,0
14,20,Projection,LargerTad,2,T,1
14,21,Projection,LargerTad,3,R,3
14,22,Projection,LargerTad,4,R,6
14,23,Projection,LargerTad,5,R,5
14,24,Projection,LargerTad,6,R,4
14,25,Projection,LargerTad,7,R,8
14,26,Projection,LargerTad,8,R,7
14,27,Projection,Triple,0,T,2
14,28,Projection,Triple,1,T,0
14,29,Projection,Triple,2,T,1
14,30,Projection,Triple,3,R,8
14,31,Projection,Triple,4,R,3
14,32,Projection,Triple,5,R,7
14,33,Projection,Triple,6,R,5
14,34,Projection,Triple,7,R,6
14,35,Projection,Triple,8,R,4
14,36,Heatmap,PointDistance,0,T,2
14,37,Heatmap,PointDistance,1,T,0
14,38,Heatmap,PointDistance,2,T,1
14,39,Heatmap,PointDistance,3,R,8
14,40,Heatmap,PointDistance,4,R,3
14,41,Heatmap,PointDistance,5,R,4
14,42,Heatmap,PointDistance,6,R,5
14,43,Heatmap,PointDistance,7,R,6
14,44,Heatmap,PointDistance,8,R,7
14,45,Heatmap,TouchingSegments,0,T,0
14,46,Heatmap,TouchingSegments,1,T,2
14,47,Heatmap,TouchingSegments,2,T,1
14,48,Heatmap,TouchingSegments,3,R,5
14,49,Heatmap,TouchingSegments,4,R,8
14,50,Heatmap,TouchingSegments,5,R,4
14,51,Heatmap,TouchingSegments,6,R,7
14,52,Heatmap,TouchingSegments,7,R,6
14,53,Heatmap,TouchingSegments,8,R,3
14,54,Heatmap,LargerTad,0,T,0
14,55,Heatmap,LargerTad,1,T,2
14,56,Heatmap,LargerTad,2,T,1
14,57,Heatmap,LargerTad,3,R,6
14,58,Heatmap,LargerTad,4,R,4
14,59,Heatmap,LargerTad,5,R,7
14,60,Heatmap,LargerTad,6,R,3
14,61,Heatmap,LargerTad,7,R,5
14,62,Heatmap,LargerTad,8,R,8
14,63,Heatmap,Triple,0,T,0
14,64,Heatmap,Triple,1,T,1
14,65,Heatmap,Triple,2,T,2
14,66,Heatmap,Triple,3,R,3
14,67,Heatmap,Triple,4,R,7
14,68,Heatmap,Triple,5,R,5
14,69,Heatmap,Triple,6,R,6
14,70,Heatmap,Triple,7,R,8
14,71,Heatmap,Triple,8,R,4
14,72,HoloLens,PointDistance,0,T,1
14,73,HoloLens,PointDistance,1,T,2
14,74,HoloLens,PointDistance,2,T,0
14,75,HoloLens,PointDistance,3,R,7
14,76,HoloLens,PointDistance,4,R,8
14,77,HoloLens,PointDistance,5,R,6
14,78,HoloLens,PointDistance,6,R,4
14,79,HoloLens,PointDistance,7,R,5
14,80,HoloLens,PointDistance,8,R,3
14,81,HoloLens,TouchingSegments,0,T,2
14,82,HoloLens,TouchingSegments,1,T,0
14,83,HoloLens,TouchingSegments,2,T,1
14,84,HoloLens,TouchingSegments,3,R,5
14,85,HoloLens,TouchingSegments,4,R,4
14,86,HoloLens,TouchingSegments,5,R,8
14,87,HoloLens,TouchingSegments,6,R,7
14,88,HoloLens,TouchingSegments,7,R,6
14,89,HoloLens,TouchingSegments,8,R,3
14,90,HoloLens,LargerTad,0,T,1
14,91,HoloLens,LargerTad,1,T,0
14,92,HoloLens,LargerTad,2,T,2
14,93,HoloLens,LargerTad,3,R,6
14,94,HoloLens,LargerTad,4,R,4
14,95,HoloLens,LargerTad,5,R,7
14,96,HoloLens,LargerTad,6,R,8
14,97,HoloLens,LargerTad,7,R,5
14,98,HoloLens,LargerTad,8,R,3
14,99,HoloLens,Triple,0,T,1
14,100,HoloLens,Triple,1,T,0
14,101,HoloLens,Triple,2,T,2
14,102,HoloLens,Triple,3,R,5
14,103,HoloLens,Triple,4,R,7
14,104,HoloLens,Triple,5,R,3
14,105,HoloLens,Triple,6,R,4
14,106,HoloLens,Triple,7,R,8
14,107,HoloLens,Triple,8,R,6
